ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000183055	FAM133CP		chr10	58715554	58716257
ENSG00000182771	GRID1	2894	chr10	85599552	86366795
ENSG00000264235	MYL12-AS1	104968399	chr18	3255436	3261850
ENSG00000118680	MYL12B	103910	chr18	3261479	3278461
ENSG00000259595	CTDSPL2-DT		chr15	44402685	44427144
ENSG00000005339	CREBBP	1387	chr16	3725054	3880713
ENSG00000280060			chr13	43894725	43895182
ENSG00000213698	CAPZA1P3		chrX	72727977	72728821
ENSG00000179611	DGKZP1		chr13	43968424	43971199
ENSG00000073905	VDAC1P1		chrX	80929500	80930347
ENSG00000277942	MIR8075	102465874	chr13	113262920	113262999
ENSG00000232662	LDHBP1		chr13	113276616	113277734
ENSG00000185896	LAMP1	3916	chr13	113297239	113323672
ENSG00000236243	RPL6P29		chrX	98251679	98252543
ENSG00000137764	MAP2K5	5607	chr15	67542703	67807117
ENSG00000228051	WBP11P3		chrX	80560146	80562054
ENSG00000229594			chrX	55633031	55635656
ENSG00000220925	IGBP1-AS2		chrX	70148582	70149654
ENSG00000220446			chr6	5291030	5291388
ENSG00000218472			chr6	3913922	3914292
ENSG00000182362	YBEY	54059	chr21	46286342	46297751
ENSG00000122824	NUDT10	170685	chrX	51332231	51337525
ENSG00000285603			chr6	2227803	2230261
ENSG00000218574	HNRNPA1P37		chr6	5609227	5610195
ENSG00000277661	OR2W1-AS1		chr6	29036021	29076524
ENSG00000266463	MIR3196	100423014	chr20	63238779	63238842
ENSG00000101198	NKAIN4	128414	chr20	63240784	63272694
ENSG00000233366	ZNF90P2		chr6	28888832	28889906
ENSG00000236909	OR2P1P		chr6	29071824	29072599
ENSG00000233981			chr6	14004920	14006901
ENSG00000232040	SCAND3	114821	chr6	28570535	28616212
ENSG00000287471			chr5	22212476	22213761
ENSG00000234993	CUBNP2		chr10	45232026	45247361
ENSG00000270826	USP37P1		chrX	93776911	93777384
ENSG00000271322			chrX	98348451	98348748
ENSG00000236373	LINC02653	101926942	chr10	90402521	90628852
ENSG00000265670			chr18	30954820	30980917
ENSG00000276892			chrX	85851575	85851682
ENSG00000251702	RNU6-857P		chr18	30984106	30984215
ENSG00000134762	DSC3	1825	chr18	30989365	31042815
ENSG00000213695	RPS7P14		chrX	74409518	74410100
ENSG00000226753	FOXN3P2		chrX	75888700	75888888
ENSG00000271205			chrX	87723089	87723238
ENSG00000198934	MAGEE1	57692	chrX	76427710	76431342
ENSG00000230229			chr10	78352597	78356100
ENSG00000224714	LINC02671	101928887	chr10	64901136	65017639
ENSG00000177058	SLC38A9	153129	chr5	55625845	55773194
ENSG00000232735	ATG4AP1		chrX	82998699	82999236
ENSG00000237523	LINC00857	439990	chr10	80207372	80219657
ENSG00000271094			chrX	95453369	95453581
ENSG00000139835	GRTP1	79774	chr13	113324163	113364148
ENSG00000229661	BUD31P2		chrX	75201491	75201790
ENSG00000224412			chr10	63489461	63489638
ENSG00000224504		101929662	chr10	85432863	85448961
ENSG00000274398			chrX	76250183	76251796
ENSG00000232293	PAICSP7		chrX	94636663	94639570
ENSG00000285846			chr10	93063646	93077424
ENSG00000230592	RPSAP8		chrX	100155885	100156773
ENSG00000224914	LINC00863	439994	chr10	87341685	87357882
ENSG00000270745			chrX	88982215	88982353
ENSG00000102390	PBDC1	51260	chrX	76173040	76178314
ENSG00000244349			chr6	28986800	28988536
ENSG00000078401	EDN1	1906	chr6	12290361	12297194
ENSG00000213231	TCL1B	9623	chr14	95686426	95692628
ENSG00000233353	RPS7P9		chr10	80716483	80717068
ENSG00000249320			chr4	25472517	25473815
ENSG00000288090			chr10	78288059	78290565
ENSG00000249228			chr4	29046591	29048765
ENSG00000236606			chr10	85708760	85709167
ENSG00000228055	FAM245A		chr10	87396561	87435035
ENSG00000250050	MTND4P9		chr4	25718082	25719745
ENSG00000226827	NPM1P11		chr7	11257681	11258535
ENSG00000257607			chr7	1055360	1059261
ENSG00000234406			chr7	25185623	25188724
ENSG00000286212			chr4	32005076	32022483
ENSG00000227029			chr10	43912444	43914236
ENSG00000244538	RPS27P13		chr4	22594196	22594450
ENSG00000213659	RSU1P3		chr10	51319826	51320660
ENSG00000233515	LINC01518	101929397	chr10	42644445	42691723
ENSG00000169019	COMMD8	54951	chr4	47450787	47463702
ENSG00000230435			chr7	11406955	11414078
ENSG00000285694			chr6	4449392	4468181
ENSG00000253235			chr8	73326991	73370601
ENSG00000227209	WARS2P1		chr10	80940665	80941201
ENSG00000238176			chr10	36940109	36943932
ENSG00000240230	COX19	90639	chr7	898778	975549
ENSG00000206062			chrX	91307781	91308878
ENSG00000224586	GPX5	2880	chr6	28525881	28534955
ENSG00000228938	SNRPD2P1		chr10	89978717	89979070
ENSG00000271157			chrX	88827554	88829858
ENSG00000236493	EIF2S2P3		chr10	92668745	92669743
ENSG00000275620	FLJ16779	100192386	chr20	63253978	63261615
ENSG00000237740	NPAP1P3		chr10	87376896	87378481
ENSG00000271056	MRPS22P1		chrX	87807549	87809883
ENSG00000231569			chr10	87408044	87408258
ENSG00000253216			chr8	69446057	69446260
ENSG00000236256	DIAPH2-AS1	10824	chrX	97431286	97642589
ENSG00000196663	TECPR2	9895	chr14	102362941	102502477
ENSG00000249889	ALG1L11P		chr8	12178697	12182719
ENSG00000276434			chr13	113339450	113339958
ENSG00000225083	GRTP1-AS1		chr13	113351645	113361868
ENSG00000287185			chr8	25179113	25184234
ENSG00000138119	MYOF	26509	chr10	93306429	93482334
ENSG00000230478			chrX	87425583	87425690
ENSG00000101199	ARFGAP1	55738	chr20	63272785	63289790
ENSG00000221947	XKR9	389668	chr8	70669339	70790371
ENSG00000227434	RNF19BPX		chrX	90209796	90210420
ENSG00000150401	DCUN1D2	55208	chr13	113455819	113490951
ENSG00000179300	RTL3	203430	chrX	78656068	78659328
ENSG00000160298	C21orf58	54058	chr21	46300181	46323875
ENSG00000236870	POMPP1		chrX	83559896	83560312
ENSG00000224775	BRAFP1		chrX	75582676	75585506
ENSG00000286523			chrX	96127747	96372889
ENSG00000134765	DSC1	1823	chr18	31129236	31162856
ENSG00000250884	OR7E85P		chr4	9483718	9484702
ENSG00000248215	LINC02505		chr4	36496128	36641939
ENSG00000230275	SERBP1P4		chrX	91560436	91561597
ENSG00000226081	USP12PX		chrX	90112650	90113706
ENSG00000233446	PDK1P2		chrX	81600072	81601306
ENSG00000225012			chrX	89423738	89446983
ENSG00000109171	SLAIN2	57606	chr4	48341529	48426201
ENSG00000122145	TBX22	50945	chrX	80014753	80031774
ENSG00000230333			chr7	11180902	11520175
ENSG00000228364	SAR1AP1		chr6	29076573	29077168
ENSG00000224707	E2F3-IT1	100874268	chr6	20437821	20440178
ENSG00000204703	OR2B3	442184	chr6	29086208	29087313
ENSG00000238076	MRPL48P1		chr6	10459906	10460541
ENSG00000112183	RBM24	221662	chr6	17281361	17293871
ENSG00000122585	NPY	4852	chr7	24284188	24291862
ENSG00000253340			chr8	50859530	50860062
ENSG00000253762			chr8	63703077	63751677
ENSG00000254330			chr8	64703774	64734459
ENSG00000233613	DCUN1D2-AS		chr13	113468901	113476135
ENSG00000202347	RNU1-16P		chr13	113478915	113479078
ENSG00000076641	PAG1	55824	chr8	80967810	81112068
ENSG00000150403	TMCO3	55002	chr13	113491021	113554590
ENSG00000233876	GAPDHP68		chr7	9614978	9615985
ENSG00000267124			chr19	305573	306467
ENSG00000153779	TGIF2LX	90316	chrX	89921908	89922883
ENSG00000122644	ARL4A	10124	chr7	12686856	12690958
ENSG00000288321			chr4	33467398	33693993
ENSG00000251186			chr4	8453410	8454942
ENSG00000141934	PLPP2	8612	chr19	281040	291403
ENSG00000248466			chr4	36065060	36065726
ENSG00000254177			chr8	81058523	81067744
ENSG00000228984			chr8	46784800	46785928
ENSG00000254105	VENTXP6		chr8	73651289	73651602
ENSG00000263698			chr18	31131456	31132494
ENSG00000272264			chr8	80032724	80033300
ENSG00000253231	COX6CP8		chr8	64331927	64332152
ENSG00000145247	OCIAD2	132299	chr4	48885019	48906937
ENSG00000134760	DSG1	1828	chr18	31318160	31359246
ENSG00000250979			chr8	72202751	72251565
ENSG00000234322	ST13P18		chrX	93287733	93288759
ENSG00000232267	ACTR3P2		chrX	68771322	68772578
ENSG00000215089	KRT18P11		chrX	92459670	92460952
ENSG00000204272	NBDY	550643	chrX	56729241	56819179
ENSG00000283321			chr7	17299295	17467234
ENSG00000240093			chr7	182935	194180
ENSG00000214012	KRT18P38		chr6	19612755	19614036
ENSG00000271330			chr7	24674309	24674612
ENSG00000225092			chr6	7183083	7185287
ENSG00000225816	GTF3AP5		chr7	14985378	14986074
ENSG00000234889	KPNB1P1		chrX	97975878	97978641
ENSG00000217414	DDX18P3		chr6	18363417	18365423
ENSG00000228675			chr7	17679549	17680659
ENSG00000285216			chr6	8158162	8760447
ENSG00000285716			chr7	25254965	25257129
ENSG00000237873	DLGAP5P2		chrX	93042490	93042942
ENSG00000164849	GPR146	115330	chr7	1044546	1059261
ENSG00000225025	KIF4CP		chrX	79323446	79325217
ENSG00000270759	OOEPP1		chrX	39791580	39791904
ENSG00000124783	SSR1	6745	chr6	7268306	7347446
ENSG00000226837	HMGB1P32		chrX	98422138	98422809
ENSG00000131171	SH3BGRL	6451	chrX	81202102	81298547
ENSG00000137573	SULF1	23213	chr8	69466624	69660915
ENSG00000229937	PRPS1L1	221823	chr7	18026770	18027846
ENSG00000258390	LINC02318	100506999	chr14	95573520	95582305
ENSG00000270314			chr7	7735743	7736851
ENSG00000208023	MIR185	406961	chr22	20033139	20033220
ENSG00000260951		124901604	chr7	25358235	25432202
ENSG00000236540			chr22	20058030	20070569
ENSG00000249852			chr7	227554	229557
ENSG00000207019	RNU6-167P		chr18	31345362	31345467
ENSG00000222004	LINC02860	285941	chr7	26637871	26647305
ENSG00000154611	PSMA8	143471	chr18	26133852	26193355
ENSG00000268292			chr22	20064552	20065705
ENSG00000277950	Metazoa_SRP		chr22	20070716	20070965
ENSG00000284140	MIR3618	100500860	chr22	20085746	20085833
ENSG00000284464	MIR1306	100302197	chr22	20086058	20086142
ENSG00000276916			chr13	113511747	113514473
ENSG00000243762			chr22	20110821	20111875
ENSG00000105954	NPVF	64111	chr7	25224570	25228486
ENSG00000276248			chr13	113527260	113530621
ENSG00000278278	MIR6816	102465490	chr22	20114686	20114751
ENSG00000264346	SNORA77B	109617010	chr22	20126402	20126526
ENSG00000198176	TFDP1	7027	chr13	113584721	113641473
ENSG00000099904	ZDHHC8	29801	chr22	20129456	20148007
ENSG00000100764	PSMC1	5700	chr14	90256527	90275429
ENSG00000234141			chr7	7949853	7950709
ENSG00000231144	EEF1A1P40		chrX	107032248	107032820
ENSG00000215085	GTF3C6P1		chrX	95584303	95584942
ENSG00000236190			chrX	86888586	86888816
ENSG00000235447	TRAPPC13P1		chrX	76655498	76656559
ENSG00000224523			chrX	81408938	81427276
ENSG00000279437			chrX	83506023	83509214
ENSG00000182574	CSGALNACT2P1		chrX	100956593	100957538
ENSG00000228612	HK2P1		chrX	80571871	80574607
ENSG00000282535			chr19	176896	177913
ENSG00000228847	ATP5MC2P4		chrX	42098754	42099173
ENSG00000099812	MISP	126353	chr19	751112	764318
ENSG00000106066	CPVL	54504	chr7	28995235	29195451
ENSG00000188917	TRMT2B	79979	chrX	101009346	101052116
ENSG00000285869	LINC02858	105371113	chr16	19334011	19337804
ENSG00000282591	FAM138F	641702	chr19	76163	77686
ENSG00000268391	MTCO3P42		chr4	49548918	49549435
ENSG00000134419	RPS15A	6210	chr16	18781295	18790383
ENSG00000248608			chr4	25504997	25506675
ENSG00000251630			chr4	49561285	49561470
ENSG00000282508	LINC01002		chr19	198264	246544
ENSG00000181826	RELL1	768211	chr4	37590800	37686376
ENSG00000225043	RPL18AP2		chr21	46420553	46421034
ENSG00000289421			chr21	46448403	46458540
ENSG00000160305	DIP2A	23181	chr21	46458891	46570015
ENSG00000154845	PPP4R1	9989	chr18	9546791	9615240
ENSG00000153531	ADPRHL1	113622	chr13	113399611	113453488
ENSG00000258380			chr14	89399995	89409469
ENSG00000258497			chr14	101257332	101278318
ENSG00000125384	PTGER2	5732	chr14	52314305	52328598
ENSG00000249045	MTND3P24		chr4	64610980	64611308
ENSG00000242640	RPS29P11		chr4	25678850	25679020
ENSG00000279464			chr4	67607856	67610313
ENSG00000280015			chr4	38390754	38391675
ENSG00000251080			chr4	27133996	27140051
ENSG00000249079			chr4	49212251	49212624
ENSG00000234409	CCDC188	388849	chr22	20148416	20151055
ENSG00000237356			chr14	53169010	53883740
ENSG00000248918			chr5	50969660	50970187
ENSG00000157796	WDR19	57728	chr4	39182504	39285810
ENSG00000249102			chr5	33008934	33026025
ENSG00000248216	KCTD9P5		chr5	37505688	37506857
ENSG00000233471	KRT18P62		chr22	19257520	19258806
ENSG00000259186	MRPS15P1		chr15	73483196	73483943
ENSG00000287146			chr22	19291969	19328901
ENSG00000040731	CDH10	1008	chr5	24487100	24644978
ENSG00000230183	CNOT6LP1		chr15	56005715	56007176
ENSG00000100084	HIRA	7290	chr22	19330698	19447450
ENSG00000203392			chr15	75678548	75680752
ENSG00000260689	HNRNPA3P11		chr15	57246960	57247893
ENSG00000165733	BMS1	9790	chr10	42782795	42834937
ENSG00000274515			chr15	75645020	75645442
ENSG00000259771			chr15	59266720	59271162
ENSG00000136378	ADAMTS7	11173	chr15	78759206	78811464
ENSG00000271209	BRDTP1		chrX	96337236	96337912
ENSG00000237014	LRRFIP2P1		chrX	73237647	73238709
ENSG00000234039	NDUFA5P7		chrX	86066227	86066468
ENSG00000203262			chrX	96070669	96071778
ENSG00000226010			chrX	64144872	64147052
ENSG00000170925	TEX13B	56156	chrX	107980864	107982370
ENSG00000123200	ZC3H13	23091	chr13	45954465	46052759
ENSG00000286582			chr14	86283243	86304863
ENSG00000259036			chr14	96233431	96234101
ENSG00000259028			chr14	87568181	87569399
ENSG00000258912	LINC02316	102724380	chr14	86006893	86062981
ENSG00000282914			chrX	87707579	87750883
ENSG00000137273	FOXF2	2295	chr6	1389576	1395603
ENSG00000226307	HNRNPDLP1		chrX	95638375	95638924
ENSG00000226119	C3orf49P1		chrX	102006883	102007294
ENSG00000234702	VDAC1P3		chrX	91982655	91983505
ENSG00000215070	XRCC6P5		chrX	99719364	99721158
ENSG00000237748	UQCRBP1		chrX	56737242	56737577
ENSG00000186675	MAGEE2	139599	chrX	75782987	75785254
ENSG00000246350	ZBED9-AS1		chr6	28587378	28591747
ENSG00000286281			chr6	14210293	14214374
ENSG00000215102	TERF1P4		chrX	83748825	83749939
ENSG00000213740	SERBP1P1		chrX	68783472	68785066
ENSG00000257976			chr14	25431193	25432234
ENSG00000218027			chr6	1513698	1515289
ENSG00000281026	N4BP2L2-IT2	116828	chr13	32504506	32509395
ENSG00000231001	CCNB1IP1P3		chrX	94776739	94777567
ENSG00000287483			chr6	20329922	20334411
ENSG00000238222	MKRN4P		chrX	40834485	40836005
ENSG00000237381	NT5DC1P1		chrX	93388075	93389497
ENSG00000197168	NEK5	341676	chr13	52033611	52129092
ENSG00000217314	UQCRFS1P3		chr6	19638040	19638808
ENSG00000259164			chr14	77098311	77225462
ENSG00000124766	SOX4	6659	chr6	21593751	21598619
ENSG00000268104	SLC6A14	11254	chrX	116436606	116461458
ENSG00000258923	MTND5P35		chr14	84173791	84175510
ENSG00000260239	LINC02533		chr6	4488798	4495769
ENSG00000287501			chr14	97662638	97688600
ENSG00000260810			chr14	91258299	91259003
ENSG00000229765	RPL21P62		chr6	10213881	10214362
ENSG00000270038			chr14	95644508	95645232
ENSG00000213911	OR2G1P		chr6	29229227	29230157
ENSG00000258572		101929107	chr14	95516136	95517911
ENSG00000286954			chr6	22663507	22675493
ENSG00000145996	CDKAL1	54901	chr6	20534457	21232404
ENSG00000259050	CHORDC2P		chr14	89736965	89738391
ENSG00000259039			chr14	57578409	57600404
ENSG00000225118			chr10	92878092	92878289
ENSG00000279910			chr10	85526880	85531115
ENSG00000248969			chr5	35678484	35827018
ENSG00000259084			chr14	95663256	95692630
ENSG00000152804	HHEX	3087	chr10	92689955	92695647
ENSG00000249927			chr5	18893902	18894168
ENSG00000287940			chr5	30733557	30743704
ENSG00000250619			chr5	9001774	9045940
ENSG00000248624			chr5	31657218	31665067
ENSG00000248286			chr5	21196720	21196860
ENSG00000277878			chr5	28927298	28927459
ENSG00000260786			chr5	42188266	42191523
ENSG00000280185			chr5	8793875	8794197
ENSG00000260066			chr5	1725149	1728172
ENSG00000231056	LINC02522		chr6	10474500	10478502
ENSG00000164294	GPX8	493869	chr5	55160167	55167297
ENSG00000146038	DCDC2	51473	chr6	24171755	24358059
ENSG00000282416			chr19	197310	198066
ENSG00000286077			chrX	70037840	70039325
ENSG00000266971	OR4F8P		chr19	156279	157215
ENSG00000047597	XK	7504	chrX	37685791	37732130
ENSG00000274177			chr19	1010221	1010907
ENSG00000282137	OR4G3P		chr19	94062	94974
ENSG00000215065	DUSP8P1		chr10	47564256	47566016
ENSG00000271712			chr14	84998278	84999296
ENSG00000267792	WBP1LP11		chr19	145485	145812
ENSG00000227679			chr10	38762095	38762491
ENSG00000287437			chr14	90291516	90294942
ENSG00000288218			chr10	85156330	85157348
ENSG00000282059	CICP19		chr19	193239	195595
ENSG00000259053			chr14	89412312	89954659
ENSG00000282339			chr19	200499	201174
ENSG00000282807			chr19	71778	72718
ENSG00000258811			chr14	104842663	104845916
ENSG00000107771	CCSER2	54462	chr10	84328586	84518521
ENSG00000234636	MED14OS		chrX	40735400	40738701
ENSG00000240051	RPL23AP10		chr14	96456576	96457041
ENSG00000066739	ATG2B	55102	chr14	96279195	96363341
ENSG00000227657	SERPINA7P1		chrX	106562774	106563404
ENSG00000229090			chrX	101720340	101721709
ENSG00000270446	RPL34P36		chrX	87806433	87806769
ENSG00000064687	ABCA7	10347	chr19	1039997	1065572
ENSG00000228519	RANBP1P1		chrX	25645722	25646327
ENSG00000187690	EZHIP	340602	chrX	51406948	51408843
ENSG00000231291			chr5	4512262	4516776
ENSG00000282100	HSP90AB4P		chr15	58691106	58693125
ENSG00000228071	RPL7P47		chr16	17932720	17933275
ENSG00000176753	PAK6-AS1	644809	chr15	40250664	40252969
ENSG00000215174	NLRP2B	286430	chrX	57677067	57680260
ENSG00000016082	ISL1	3670	chr5	51383448	51394730
ENSG00000234130	AP2B1P1		chrX	93222220	93225015
ENSG00000260601			chr16	12545482	12546684
ENSG00000287543			chr15	74040190	74043332
ENSG00000260071		101927026	chr16	9365540	9518325
ENSG00000047648	ARHGAP6	395	chrX	11117651	11665920
ENSG00000172201	ID4	3400	chr6	19837370	19842197
ENSG00000041357	PSMA4	5685	chr15	78540405	78552417
ENSG00000132953	XPO4	64328	chr13	20777329	20903048
ENSG00000287279			chr6	28634861	28649538
ENSG00000276476	LINC00540	100506622	chr13	22040972	22276526
ENSG00000230570			chr6	7340854	7342056
ENSG00000220771	BOLA2P3		chr6	21602128	21602383
ENSG00000289302			chr13	30408136	30418781
ENSG00000225039	LINC01058		chr13	30418339	30422251
ENSG00000289454			chr13	105597204	105599561
ENSG00000285960			chr7	25431980	25500443
ENSG00000262198			chr13	22884163	22924602
ENSG00000286376			chr7	15736373	15796370
ENSG00000238121	LINC00426	100188949	chr13	30340267	30377145
ENSG00000260316		124903619	chr16	898967	905224
ENSG00000261075	LINC01195	104266959	chr16	9446010	9455505
ENSG00000105963	ADAP1	11033	chr7	897900	955407
ENSG00000076344	RGS11	8786	chr16	268301	275980
ENSG00000137177	KIF13A	63971	chr6	17759183	17987635
ENSG00000249289			chr5	23329427	23329892
ENSG00000249748	CAPSL-DT	100506406	chr5	35938822	35939993
ENSG00000260761			chr5	25319834	25321346
ENSG00000251678			chr5	7344579	7345921
ENSG00000248554	C5orf34-AS1		chr5	43511058	43521811
ENSG00000280305			chr5	29979669	29983114
ENSG00000249198			chr5	57751192	57751717
ENSG00000248349			chr5	35896188	35896290
ENSG00000154122	ANKH	56172	chr5	14704800	14871778
ENSG00000289594			chr13	100675060	100676887
ENSG00000288768			chr13	53364361	53432602
ENSG00000122043	LINC00544		chr13	29935771	29950488
ENSG00000249054	FAM138D	677784	chr12	36602	38133
ENSG00000131196	NFATC1	4772	chr18	79395856	79529325
ENSG00000283948	IGHVIII-16-1		chr14	106170749	106171052
ENSG00000211949	IGHV3-23		chr14	106268606	106269140
ENSG00000255996			chr12	5032388	5032941
ENSG00000230490			chr13	33354863	33676820
ENSG00000256263	DDX11L8		chr12	12310	13501
ENSG00000100784	RPS6KA5	9252	chr14	90847861	91060641
ENSG00000250703			chr5	26670334	26670481
ENSG00000289235			chr13	19957432	19958208
ENSG00000233610	LINC00462	100129597	chr13	48576974	48590587
ENSG00000248148			chr5	45035199	45098647
ENSG00000047621	C12orf4	57102	chr12	4487735	4538508
ENSG00000248254			chr4	47556731	47560259
ENSG00000234865	ADH5P5		chr5	23980587	23980938
ENSG00000244296	RN7SL168P		chr22	19365766	19366044
ENSG00000289125		105370122	chr13	25975580	25977504
ENSG00000286141			chr4	28580991	28600845
ENSG00000185065	UFD1-AS1		chr22	19447893	19450105
ENSG00000248461	LINC02119	101929745	chr5	38025568	38184717
ENSG00000289381		105370152	chr13	31796368	31814678
ENSG00000250340	LINC02494	105377671	chr4	58524515	58536328
ENSG00000277479			chr10	42578500	42578727
ENSG00000288743		105370203	chr13	49235513	49247840
ENSG00000002587	HS3ST1	9957	chr4	11393150	11429564
ENSG00000229520	LINC00404		chr13	112105357	112106882
ENSG00000289617			chr13	31962930	31963742
ENSG00000165476	REEP3	221035	chr10	63521401	63625128
ENSG00000288765			chr13	57630108	57631154
ENSG00000070010	UFD1	7353	chr22	19449911	19479202
ENSG00000250118			chr5	30365405	30365684
ENSG00000005810	MYCBP2	23077	chr13	77042474	77327094
